_name,CardID,InitClassID,ClassLV0SkillID,ClassLV1SkillID,EvoSkillID,Kind,Rare,DotID0,DotID1,DotID2,SellPrice,BuildExp,LoveEv1,BonusType,BonusNum,BonusType2,BonusNum2,BonusType3,BonusNum3,DeadVoice,DotScale,EffectHeight,CostModValue,CostDecValue,MaxHPMod,AtkMod,DefMod,GachaPicture,GachaStartX,GachaStartY,GachaEndX,GachaEndY,GachaScale,Event1BGM,Event2BGM,Flavor,Flavor2,Illust,MagicResistance,Ability,Ability_Default,FullShot1,Face1,PlatformType,PlatformTypeAwakening,PlatformTypeSkillAwakening,_TypeRace,_TradePoint,_AppearAbilityLevel,_AwakePattern,DotID3,DotID4,CharaImage0,CharaFace0,CharaImage3,CharaFace3,CharaImage4,CharaFace4,PlatformTypeAwakening2,Assign,Genus,Identity,Blood,HomeCooking,ChildCardID,OriginID,RootsID
闇使いの剣士シェイド,525,4000,678,678,679,1,4,0,525,0,9900,500,30,2,90,3,90,1,360,9961495,1.5,20.0,6,3,133,125,112,0,0.0,0.0,0.0,0.0,0.0,1,0,3429,5588,3437,5,331,0,1,1,0,0,0,402,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,nil,0,2
帝国魔神団長メフィスト,526,3500,685,685,686,1,5,0,526,0,12000,1000,30,2,112,3,112,9,30,9961496,1.5,20.0,7,3,134,135,131,0,0.0,0.0,0.0,0.0,0.0,1,0,3438,6175,525,30,334,160,1,1,0,0,0,701,400,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,6,nil,0,2
帝国銀竜ヴルム,527,702,687,687,688,1,5,0,0,0,12000,1000,30,2,150,6,15,8,25,9961496,1.5,20.0,7,3,130,135,135,0,0.0,0.0,0.0,0.0,0.0,2,1,3446,6177,30,0,336,335,1,1,0,0,0,301,400,0,3,0,0,1,1,1,1,1,1,0,2,0,0,0,2,nil,0,2
帝国錬金術士ヘルミーネ,528,12000,683,683,684,1,4,0,0,0,9900,500,30,1,300,2,120,8,20,9961496,1.5,20.0,6,3,122,130,118,0,0.0,0.0,0.0,0.0,0.0,2,1,3454,5885,3462,0,333,0,1,1,0,0,0,101,100,0,1,0,0,1,1,1,1,0,0,0,2,0,0,0,7,nil,0,2
帝国魔鎧兵ルーテ,529,2400,140,140,140,1,2,0,0,0,1500,150,30,3,100,0,0,0,0,9961496,1.5,20.0,3,3,103,107,110,0,0.0,0.0,0.0,0.0,0.0,1,0,3463,0,962,20,136,0,0,0,0,0,0,101,0,55,0,0,0,1,1,0,0,0,0,0,2,0,0,0,8,nil,0,2
帝国騎士アリーセ,530,4800,689,689,690,1,4,0,0,0,9900,500,30,1,450,2,90,5,16,9961495,1.5,20.0,8,5,122,113,130,0,0.0,0.0,0.0,0.0,0.0,0,1,3471,5590,2990,0,337,0,1,1,0,0,0,101,3,0,2,0,0,1,1,0,0,1,1,0,2,0,0,0,6,nil,0,3
帝国封印剣士フォルテ,531,6000,692,692,814,1,7,0,531,0,3000,250,30,2,90,3,90,7,20,9961496,1.5,20.0,3,0,128,115,122,1,-652.0,-98.0,-192.0,-310.0,2.0,1,2,3479,6424,2817,10,419,340,1,1,0,0,0,101,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,6,nil,0,0
封獣の剣士ラテリア,532,6000,693,693,813,1,4,0,532,0,9900,500,30,2,90,3,90,6,14,9961496,1.5,20.0,6,3,130,115,125,1,-652.0,-98.0,-192.0,-310.0,2.0,1,0,3487,5592,3251,0,418,341,1,1,0,0,0,101,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,nil,0,2
高級ゴールドアーマー,533,8,0,0,0,3,3,0,0,0,30000,0,0,0,0,0,0,0,0,9961483,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,42,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
ちびケイティ,534,20100,41,41,41,1,3,0,0,0,3000,250,30,3,110,0,0,3,50,9961496,1.1,20.0,5,3,108,100,122,0,0.0,0.0,0.0,0.0,0.0,0,0,3495,6302,0,0,0,0,0,0,0,0,0,101,1,0,0,0,0,1,1,0,0,0,0,0,0,108,0,0,8,nil,114,0
ちびナナリー,535,30000,33,33,33,1,3,0,0,0,3000,250,30,1,200,2,100,4,10,9961496,1.1,20.0,5,3,103,124,103,0,-554.0,-340.0,-952.0,-396.0,2.0,0,0,3503,6304,0,0,0,0,0,0,0,0,0,101,1,0,0,0,0,1,1,0,0,0,0,0,0,108,0,0,0,nil,29,0
黒猫大怪盗サバル,536,12200,694,694,695,1,5,0,0,0,12000,1000,30,2,140,3,70,4,19,9961495,1.5,20.0,9,5,139,125,131,0,0.0,0.0,0.0,0.0,0.0,2,0,3511,6179,1295,0,342,0,1,1,0,0,0,201,15,0,3,0,0,1,1,1,1,1,1,0,0,0,0,0,2,nil,0,3
ゴールデンミミック,537,6600,0,0,0,2,5,0,537,537,0,0,0,0,0,0,0,0,0,9961501,1.4,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,42,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
隊商長ディエーラ,538,12800,696,696,697,1,5,0,538,0,12000,1000,30,1,560,2,112,9,30,9961496,1.5,20.0,7,3,135,135,130,0,-252.0,-454.0,-730.0,-618.0,2.0,2,1,3519,6181,1520,0,344,343,1,1,0,0,0,101,400,0,3,0,0,1,1,1,1,1,1,0,0,0,0,0,7,nil,0,2
祝祭の南瓜姫ミサ,539,565,699,699,931,1,5,0,0,0,12000,1000,30,2,112,3,112,6,18,9961495,1.5,20.0,7,3,135,135,130,0,0.0,0.0,0.0,0.0,0.0,1,0,3527,6183,649,25,493,345,1,1,0,0,0,0,400,0,3,0,0,1,1,1,1,1,1,0,0,106,0,0,7,nil,0,2
スズランの騎士レイファ,540,6700,19,19,910,1,7,0,0,0,3000,250,30,1,300,2,120,3,72,9961496,1.5,20.0,4,0,123,112,125,0,0.0,0.0,0.0,0.0,0.0,0,2,3535,6426,2675,10,381,0,1,1,0,0,0,101,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,nil,0,0
戦場の政務官アンナ,541,11500,128,128,128,1,5,0,0,0,12000,2000,30,2,70,3,140,3,84,9961496,1.5,20.0,10,5,150,120,130,0,-692.0,-206.0,-4.0,-202.0,2.0,0,0,3543,6185,525,0,0,346,0,0,0,0,0,101,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
ジャックランタン,542,6800,0,0,0,2,5,0,542,542,0,0,0,0,0,0,0,0,0,9961501,1.5,20.0,0,0,100,100,100,0,-452.0,-404.0,-142.0,-614.0,2.0,0,0,42,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
砲撃ポイント,543,6900,0,0,0,2,5,0,543,543,0,0,0,0,0,0,0,0,0,9961501,1.3,20.0,0,0,100,100,100,0,-452.0,-404.0,-142.0,-614.0,2.0,0,0,42,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
魔物使いブランシュ,544,12400,700,700,701,1,4,0,544,0,9900,500,30,2,120,3,60,4,17,9961495,1.5,20.0,6,3,120,125,125,0,0.0,0.0,0.0,0.0,0.0,1,0,3551,5887,35,0,347,0,1,1,0,0,0,201,100,0,2,0,20544,1,1,0,0,0,0,0,0,0,0,0,1,nil,0,2
ちびキャリー,545,20300,3,3,3,1,3,0,0,0,3000,250,30,1,550,0,0,8,15,9961496,1.1,20.0,5,3,104,114,112,0,-894.0,-638.0,-874.0,-276.0,2.0,0,0,3559,6306,0,10,0,0,0,0,0,0,0,101,1,0,0,0,0,1,1,0,0,0,0,0,0,108,0,0,1,nil,26,0
ちびデスピア,546,30300,4,4,4,1,3,0,0,0,3000,250,30,1,200,2,100,4,10,9961496,1.1,20.0,5,3,101,120,109,0,-226.0,-480.0,-802.0,-436.0,2.0,0,0,3567,6308,0,10,0,0,0,0,0,0,0,101,1,0,0,0,0,1,1,0,0,0,0,0,0,108,0,0,5,nil,49,0
妖狐 堕姫,547,2000,709,709,710,1,4,0,547,0,9900,500,30,1,300,2,120,3,72,9961496,1.5,20.0,8,5,125,120,120,0,0.0,0.0,0.0,0.0,0.0,1,2,3575,5594,3583,5,349,0,1,1,0,0,0,901,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,3
堕天使フォニア,548,1700,711,711,712,1,4,0,0,0,9900,500,30,2,90,3,90,9,24,9961495,1.5,20.0,6,3,125,120,115,0,-550.0,-286.0,-236.0,-500.0,2.0,1,0,3584,5596,3592,25,350,0,1,1,0,0,0,801,3,0,2,0,20548,1,1,0,0,0,0,0,0,0,0,0,6,nil,0,0
金色の竜姫エルドラ,549,710,713,713,714,1,5,0,549,0,12000,1000,30,2,150,3,75,6,18,9961496,1.5,20.0,7,3,135,128,133,0,-482.0,-12.0,-956.0,-406.0,2.0,2,0,3593,6187,3601,0,352,351,1,1,0,0,0,301,400,0,3,0,0,1,1,1,1,1,1,0,0,0,0,0,5,nil,0,2
鷲獅騎兵リュクス,550,7000,716,716,717,1,5,0,550,0,12000,1000,30,2,150,6,15,1,450,9961496,1.5,20.0,7,3,130,140,130,0,-482.0,-12.0,-956.0,-406.0,2.0,1,0,3602,6189,611,10,354,353,1,1,0,0,0,401,400,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,nil,0,2
聖槍の守護者ネフティ,551,3200,725,725,726,1,4,0,551,0,9900,500,30,1,300,2,120,9,24,9961496,1.5,20.0,8,5,120,125,115,0,0.0,0.0,0.0,0.0,0.0,2,0,3610,5598,3618,10,359,0,1,1,0,0,0,101,3,0,1,0,0,1,1,1,1,0,0,0,5,0,0,0,2,nil,0,3
王子【ケラウノス】,552,9930,727,727,727,0,5,0,0,0,500,0,0,0,0,0,0,0,0,9961483,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,42,0,1956,20,159,0,0,0,0,0,0,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
ダメージスポット,553,13700,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,9961501,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,42,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
王子【幼少】,554,9940,728,728,728,0,5,363,363,363,500,0,0,0,0,0,0,0,0,9961483,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,42,0,3626,0,360,0,0,0,0,0,0,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
蛇霊の呪術師オロチヒメ,555,12300,729,729,730,1,5,0,0,0,12000,1000,30,1,375,2,150,4,20,9961496,1.5,20.0,7,3,135,135,130,0,0.0,0.0,0.0,0.0,0.0,2,0,3627,6191,3296,20,362,361,1,1,0,0,0,101,400,0,3,0,0,1,1,1,1,1,1,0,8,0,0,0,3,nil,0,2
聖夜の魔剣シャルロット,556,1600,737,737,738,1,4,0,0,0,9900,500,30,2,120,3,60,8,20,9961496,1.5,20.0,6,3,124,129,117,0,0.0,0.0,0.0,0.0,0.0,2,0,3635,5600,17,10,366,0,1,1,0,0,0,101,100,0,2,0,20556,1,1,0,0,0,0,0,0,107,0,0,5,nil,128,2
聖鈴の大盾ベルニス,557,200,735,735,736,1,4,0,0,0,9900,500,30,2,60,3,120,5,16,9961496,1.5,20.0,6,3,120,123,127,0,0.0,0.0,0.0,0.0,0.0,1,0,3643,5602,13,0,365,0,1,1,0,0,0,101,100,0,2,0,0,1,1,0,0,1,1,0,0,107,0,0,5,nil,41,2
闇司祭プシュケ,558,12500,740,740,741,1,4,0,0,0,9900,500,30,2,90,3,90,5,16,9961496,1.5,20.0,8,5,121,117,127,0,0.0,0.0,0.0,0.0,0.0,0,2,3651,5889,3659,0,368,0,1,1,0,0,0,101,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,nil,0,3
ちびセーラ,559,22800,437,437,437,1,3,0,0,0,3000,250,30,1,200,2,100,7,15,9961496,1.1,20.0,5,3,108,114,108,0,-894.0,-638.0,-874.0,-276.0,2.0,0,0,3660,6310,0,15,0,188,0,0,0,0,0,101,1,0,0,0,0,1,1,0,0,0,0,0,0,108,0,0,0,nil,346,0
ちびソーマ,560,30000,21,21,21,1,3,0,0,0,3000,250,30,2,110,0,0,4,10,9961496,1.1,20.0,5,3,108,114,108,0,-554.0,-340.0,-952.0,-396.0,2.0,0,0,3668,6312,0,0,0,0,0,0,0,0,0,101,1,0,0,0,0,1,1,0,0,0,0,0,0,108,0,0,0,nil,23,0
守護の聖樹,561,13800,733,733,733,2,5,0,0,0,0,0,0,0,0,0,0,0,0,9961501,1.4,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,42,0,611,0,0,363,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
破魔の聖樹,562,13800,734,734,734,2,5,561,0,0,0,0,0,0,0,0,0,0,0,9961501,1.4,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,42,0,611,0,0,364,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
王子【砂漠】,563,9950,739,739,739,0,5,0,0,0,500,0,0,0,0,0,0,0,0,9961483,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,42,0,611,10,367,0,0,0,0,0,0,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
封鎧の剣士テンマ,564,6000,744,744,815,1,5,0,564,0,12000,1000,30,2,150,3,75,1,450,9961496,1.5,20.0,7,3,135,130,135,1,-652.0,-98.0,-192.0,-310.0,2.0,1,0,3676,6193,3684,10,420,370,1,1,0,0,0,101,400,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,8,nil,0,2
聖夜の盗賊シプリア,565,400,747,747,748,1,4,0,0,0,9900,500,30,2,90,3,90,5,16,9961496,1.5,20.0,6,3,124,120,116,0,-252.0,-454.0,-730.0,-618.0,2.0,1,2,3685,5604,40,0,371,0,1,1,0,0,0,101,3,0,1,0,0,1,1,1,1,0,0,0,0,107,0,0,7,nil,51,0
帝国重装砲兵フリーデ,566,4400,742,742,743,1,4,0,0,0,9900,500,30,2,60,3,120,2,72,9961495,1.5,20.0,8,5,115,119,131,0,0.0,0.0,0.0,0.0,0.0,2,1,3693,5606,611,0,369,0,1,1,0,0,0,101,3,0,2,0,0,1,1,0,0,1,1,0,2,0,0,0,7,nil,0,3
ツバサ,567,10,0,0,0,4,5,0,0,0,5000,2830,0,0,0,0,0,0,0,9961483,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,3701,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
生命の神木,568,11970,0,0,0,2,5,318,318,318,0,0,0,0,0,0,0,0,0,9961501,1.5,20.0,0,0,100,100,100,0,-452.0,-404.0,-142.0,-614.0,2.0,0,0,42,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
生命の神木,569,11980,0,0,0,2,5,318,318,318,0,0,0,0,0,0,0,0,0,9961501,1.5,20.0,0,0,100,100,100,0,-452.0,-404.0,-142.0,-614.0,2.0,0,0,42,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
小祝福聖霊プラセル,570,35,0,0,0,2,5,0,570,570,2000,10000,0,0,0,0,0,0,0,9961496,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,3826,0,35,0,0,0,0,0,0,0,0,9901,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
付与魔術師アンリ,571,12700,751,751,752,1,5,0,571,0,12000,1000,30,1,560,2,112,6,18,9961495,1.5,20.0,7,3,127,143,130,0,-692.0,-206.0,-4.0,-202.0,2.0,1,0,3702,6195,1811,10,373,379,1,1,0,0,0,101,400,0,3,0,0,1,1,1,1,1,1,0,0,0,0,0,5,nil,0,2
黒翼の大天狗クラマ,572,5000,753,753,754,1,5,0,572,0,12000,1000,30,2,150,6,15,4,20,9961495,1.5,20.0,7,3,135,135,130,0,-600.0,-404.0,-344.0,-246.0,2.0,1,2,3710,6197,964,0,375,374,1,1,0,0,0,901,400,0,3,0,0,1,1,1,1,1,1,0,8,0,0,0,3,nil,0,2
春着の聖女イリス,573,10200,756,756,757,1,5,0,0,0,12000,1000,30,2,150,4,17,2,90,9961495,1.5,20.0,7,3,129,142,129,0,-634.0,-204.0,-594.0,-514.0,2.0,1,0,3718,6199,12,0,378,377,1,1,0,0,0,101,400,0,3,0,30573,1,1,0,0,0,0,0,0,101,0,0,3,nil,17,2
年賀の教官ケイティ,574,100,41,41,755,1,4,0,0,0,9900,500,30,1,300,3,120,2,72,9961496,1.5,20.0,6,3,122,122,126,0,0.0,0.0,0.0,0.0,0.0,1,0,3726,5608,650,0,376,29,1,1,0,0,0,101,100,0,2,0,20574,1,1,0,0,0,0,0,0,101,0,0,3,nil,114,2
新春の癒し手イーリス,575,10200,749,749,750,1,3,0,0,0,3000,250,30,2,110,0,0,5,15,9961496,1.5,20.0,5,3,113,115,112,0,-550.0,-286.0,-236.0,-500.0,2.0,2,1,3734,5364,1,0,372,0,1,1,0,0,0,101,1,0,2,0,0,1,1,0,0,1,1,0,0,101,0,0,3,nil,31,0
ちびシズカ,576,20800,75,75,75,1,3,0,0,0,3000,250,30,2,70,3,70,3,50,9961496,1.1,20.0,5,3,100,110,120,0,0.0,0.0,0.0,0.0,0.0,0,0,3742,6314,0,0,0,0,0,0,0,0,0,101,1,0,0,0,0,1,1,0,0,0,0,0,8,108,0,0,3,nil,101,0
ちびカヨウ,577,22000,113,113,113,1,3,0,0,0,3000,250,30,1,200,2,100,8,15,9961496,1.1,20.0,5,3,118,100,112,0,0.0,0.0,0.0,0.0,0.0,0,0,3750,6316,0,10,0,175,0,0,0,0,0,901,1,0,0,0,0,1,1,0,0,0,0,0,8,108,0,0,6,nil,325,0
プロトゴーレム,578,3810,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,9961501,1.5,20.0,0,0,100,100,100,0,-452.0,-404.0,-142.0,-614.0,2.0,0,0,42,0,611,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
屍骸道士ランファ,579,5500,759,759,760,1,4,0,0,0,9900,500,30,1,300,2,120,3,72,9961495,1.5,20.0,8,5,127,118,120,0,0.0,0.0,0.0,0.0,0.0,2,1,3758,5610,3792,0,382,0,1,1,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,nil,0,3
守護騎士シェルト,580,6700,758,758,908,1,4,0,0,0,9900,500,30,2,90,3,90,3,72,9961496,1.5,20.0,6,3,125,118,127,0,0.0,0.0,0.0,0.0,0.0,1,0,3766,5612,611,10,380,0,1,1,0,0,0,101,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,nil,0,2
ゼス王国の少女シィル,581,13900,762,762,1061,1,4,0,0,581,9900,500,30,2,120,3,60,0,0,9961496,1.5,20.0,6,3,127,117,121,0,0.0,0.0,0.0,0.0,0.0,2,1,3774,0,3782,10,565,383,0,0,0,0,0,101,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,nil,0,0
絢爛の吸血鬼エマ,582,2900,763,763,764,1,5,0,582,0,12000,1000,30,1,375,2,150,3,90,9961496,1.5,20.0,7,3,130,135,135,0,0.0,0.0,0.0,0.0,0.0,1,2,3783,6201,3791,0,385,384,1,1,0,0,0,601,400,0,3,0,0,1,1,1,1,1,1,0,0,0,1,0,6,nil,0,2
鏡花水月,583,7100,0,0,0,1,5,20582,20582,20582,0,0,0,0,0,0,0,0,0,9961501,1.5,20.0,0,0,130,135,135,0,-452.0,-404.0,-142.0,-614.0,2.0,0,0,42,0,611,0,0,384,0,0,0,0,0,601,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,nil,0,0
ちびオリヴィエ,584,20500,82,82,82,1,3,0,0,0,3000,250,30,2,120,3,60,8,15,9961496,1.1,20.0,5,3,100,115,115,0,-482.0,-12.0,-956.0,-406.0,2.0,0,0,3793,6318,0,30,0,130,0,0,0,0,0,401,1,0,0,0,0,1,1,0,0,0,0,0,0,108,0,0,5,nil,115,0
ちびアリシア,585,23200,19,19,19,1,3,0,0,0,3000,250,30,2,70,3,70,5,10,9961496,1.1,20.0,5,3,110,109,111,0,0.0,0.0,0.0,0.0,0.0,0,0,3801,6320,0,10,0,0,0,0,0,0,0,101,1,0,0,0,0,1,1,0,0,0,0,0,0,108,0,0,0,nil,372,0
闇使いチャーミィ,586,4000,767,767,768,1,4,0,586,0,9900,500,30,1,450,2,90,9,24,9961495,1.5,20.0,6,3,130,130,110,0,0.0,0.0,0.0,0.0,0.0,1,2,3809,5614,3817,5,388,387,1,1,0,0,0,403,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,nil,0,2
蒼角の鬼娘リンドウ,587,4700,765,765,766,1,4,0,587,0,9900,500,30,1,300,3,120,2,72,9961495,1.5,20.0,8,5,128,126,106,0,0.0,0.0,0.0,0.0,0.0,2,0,3818,5616,3792,0,386,0,1,1,0,0,0,901,3,0,1,0,0,1,1,1,1,0,0,0,8,0,0,0,3,nil,0,3
ハニー,588,36,0,0,0,4,5,0,0,0,5000,8210,0,0,0,0,0,0,0,9961483,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,3827,0,3828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
一途な武王姫アリス,589,1400,769,769,773,1,5,0,0,0,12000,1000,30,2,112,3,112,6,18,9961496,1.5,20.0,7,3,138,139,123,0,0.0,0.0,0.0,0.0,0.0,2,0,3829,6203,1956,0,392,391,1,1,0,0,0,101,400,0,3,20589,20589,1,1,0,0,0,0,0,0,102,0,0,5,nil,288,2
恋する召喚士リノ,590,11100,774,774,775,1,4,0,590,0,9900,500,30,2,120,3,60,7,20,9961496,1.5,20.0,6,3,126,128,116,0,0.0,0.0,0.0,0.0,0.0,1,0,3837,5891,1030,0,393,0,1,1,0,0,0,101,100,0,1,20590,0,1,1,0,0,0,0,0,0,102,0,0,7,nil,350,2
甘菓子の魔女リュリュ,591,10300,776,776,777,1,4,0,0,0,9900,500,30,2,120,3,60,4,17,9961496,1.5,20.0,6,3,124,119,116,0,-618.0,-400.0,-144.0,-446.0,2.0,2,0,3845,5893,1079,10,394,0,1,1,0,0,0,101,3,0,2,0,0,1,1,0,0,1,1,0,0,102,0,0,7,nil,203,0
魔界森の番人リナリア,592,12100,778,778,779,1,4,0,0,0,5000,500,30,1,300,2,120,4,17,9961496,1.5,20.0,8,5,115,121,124,0,0.0,0.0,0.0,0.0,0.0,2,1,3853,5895,1494,5,395,238,1,1,0,0,0,402,3,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,9,nil,0,3
鍛冶職人キャラット,593,5200,780,780,781,1,4,0,593,0,9900,500,30,1,300,2,120,8,20,9961495,1.5,20.0,6,3,120,120,130,0,0.0,0.0,0.0,0.0,0.0,1,2,3861,5618,3869,0,397,396,1,1,0,0,0,101,100,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0,7,nil,0,2
無双の海賊デューオ,594,10400,782,782,783,1,5,0,0,0,12000,1000,30,1,375,2,150,4,20,9961496,1.5,20.0,7,3,131,142,127,0,0.0,0.0,0.0,0.0,0.0,1,2,3870,6205,3064,0,399,398,1,1,0,0,0,101,400,0,3,0,0,1,1,1,1,1,1,0,0,0,0,0,2,nil,0,2
神鎖の救命師サルース,595,14000,799,799,914,1,7,0,0,0,3000,250,30,1,300,2,120,5,16,9961496,1.5,20.0,5,3,120,115,115,0,0.0,0.0,0.0,0.0,0.0,0,0,3947,6428,3955,0,483,0,1,1,0,0,0,101,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,nil,0,0
踊り子シャルキー,596,11400,104,104,104,1,2,0,0,0,1500,150,30,1,500,0,0,0,0,9961495,1.5,20.0,3,3,106,107,107,1,-564.0,-520.0,-30.0,-502.0,2.0,1,0,3878,0,3886,0,400,238,0,0,0,0,0,101,0,55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,nil,0,2
ちびモモ,597,21400,3,3,3,1,3,0,0,0,3000,250,30,1,550,0,0,2,50,9961496,1.1,20.0,5,3,105,113,112,0,0.0,0.0,0.0,0.0,0.0,0,0,3887,6322,0,0,0,0,0,0,0,0,0,101,1,0,0,0,0,1,1,0,0,0,0,0,0,108,0,0,5,nil,249,0
ちびフレデリカ,598,31300,479,479,479,1,3,0,0,0,3000,250,30,1,275,2,55,8,15,9961496,1.1,20.0,5,3,111,109,110,0,0.0,0.0,0.0,0.0,0.0,0,0,3895,6324,0,0,0,27,0,0,0,0,0,101,1,0,0,0,0,1,1,0,0,0,0,0,0,108,0,0,7,nil,362,0
技工兵ドリー,599,7200,786,786,1069,1,4,0,599,0,9900,500,30,2,90,3,90,8,20,9961495,1.5,20.0,6,3,122,125,123,0,0.0,0.0,0.0,0.0,0.0,0,0,3903,5620,3911,0,402,401,1,1,0,0,0,501,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,nil,0,2
バリスタ,600,14100,787,787,787,2,5,0,0,0,0,0,0,0,0,0,0,0,0,9961501,1.3,20.0,0,0,100,100,100,0,-452.0,-404.0,-142.0,-614.0,2.0,0,0,42,0,611,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
重バリスタ,601,14120,787,787,787,2,5,0,0,0,0,0,0,0,0,0,0,0,0,9961501,1.3,20.0,0,0,100,100,100,0,-452.0,-404.0,-142.0,-614.0,2.0,0,0,42,0,611,0,0,403,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
道化師ワンダーハート,602,13600,792,792,793,1,4,0,0,0,9900,500,30,2,90,3,90,2,72,9961496,1.5,20.0,6,3,126,128,116,0,0.0,0.0,0.0,0.0,0.0,1,0,3912,5897,3920,0,404,275,1,1,0,0,0,101,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,nil,0,2
太公望,603,7300,796,796,797,1,4,0,0,0,9900,500,30,1,450,2,90,9,24,9961496,1.5,20.0,8,5,118,123,124,0,0.0,0.0,0.0,0.0,0.0,0,1,3921,5622,3929,10,408,407,1,1,0,0,0,1001,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,nil,0,3
王子【獣装】,604,9700,798,798,798,0,5,0,0,0,500,0,0,0,0,0,0,0,0,9961483,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,42,0,611,0,409,0,0,0,0,0,0,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
亡国の守護騎士サリス,605,6700,800,800,909,1,4,0,0,0,9900,500,30,1,450,2,90,3,72,9961496,1.5,20.0,8,5,130,114,116,0,0.0,0.0,0.0,0.0,0.0,2,0,3930,5624,3938,10,410,0,1,1,0,0,0,101,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,nil,0,3
